id,name,names_in_dataset,all_names_in_cluster,taxon_concept_count,taxon_concepts,trajectory,trajectory_without_renames,trajectory_lumps_splits,first_added_dataset,first_added_year,annotation,common_name,datasets.id,family,french_name,genus,order,rank,scientificName,species,status_accidental,status_extinct,status_hawaiian,status_introduced,status_misplaced,status_nonbreeding,subfamily
d34d3b21-c6b3-4bc8-bf28-8f6d928abf9b,Calamospiza melanocorys,Calamospiza melanocorys,Calamospiza melanocorys,1,Taxon concept f1dfc1b3-5a14-4eba-8595-5f135654410f containing 'Calamospiza melanocorys' found between 1886 to 2017 in 4 datasets (part of name cluster d34d3b21-c6b3-4bc8-bf28-8f6d928abf9b),added -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Lark Bunting,605; 1714,Emberizidae,Bruant noir et blanc,Calamospiza,Passeriformes,species,Calamospiza melanocorys,Calamospiza melanocorys,NA,NA,NA,NA,NA,NA,NA
db6c3f5f-dc8a-4f68-b1e5-4de64d38323c,Oceanodroma tethys,Oceanodroma tethys,Oceanodroma tethys,1,Taxon concept ecc96ce5-6021-4097-be6a-099979308625 containing 'Oceanodroma tethys' found between 1953 to 2017 in 5 datasets (part of name cluster db6c3f5f-dc8a-4f68-b1e5-4de64d38323c),added -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced,,aou_4_28 (1953),1953,NA,Wedge-rumped Storm-Petrel,189,Hydrobatidae,Océanite téthys,Oceanodroma,Procellariiformes,species,Oceanodroma tethys,Oceanodroma tethys,NA,NA,NA,NA,NA,N,NA
e21ccf1c-550a-4c66-a0d1-4a9ea08ed876,Nucifraga columbiana,Nucifraga columbiana,Nucifraga columbiana; Picicorvus columbianus,1,Taxon concept 6ce93e14-dec1-4001-8a2d-640738cd14f3 containing 'Picicorvus columbianus' and 'Nucifraga columbiana' found between 1886 to 2017 in 5 datasets (part of name cluster e21ccf1c-550a-4c66-a0d1-4a9ea08ed876),added -> rename -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Clark's Nutcracker,491; 1292,Corvidae,Cassenoix d'Amérique,Nucifraga,Passeriformes,species,Nucifraga columbiana; Picicorvus columbianus,Nucifraga columbiana,NA,NA,NA,NA,NA,NA,NA
8a047b74-fddb-407f-b57f-fe0b0bd77fee,Synthliboramphus scrippsi,Synthliboramphus scrippsi,Synthliboramphus scrippsi,2,Taxon concept ce74b323-97b6-4dc5-b80b-26fc8385c8dd containing 'Synthliboramphus scrippsi' found between 2012 in 1 datasets (part of name cluster 8a047b74-fddb-407f-b57f-fe0b0bd77fee); Taxon concept 6d16c43b-e3fd-4c9a-9d91-c17020028da8 containing 'Synthliboramphus scrippsi' found between 2012 to 2017 in 2 datasets (part of name cluster 8a047b74-fddb-407f-b57f-fe0b0bd77fee),split -> referenced,split -> referenced,split,aou_7_53 (2012),2012,"Formerly treated as conspecific with Synthliboramphus hypoleucus, which together were known as Xantus's Murrelet.",Scripps's Murrelet,9891,Alcidae,Guillemot de Scripps,Synthliboramphus,Charadriiformes,species,NA,Synthliboramphus scrippsi,NA,NA,NA,NA,NA,NA,NA
b33dd4a4-ac81-4fdc-9b52-01d12fb1e798,Coccothraustes vespertinus,Coccothraustes vespertinus,Coccothraustes vespertinus; Coccothraustes vespertina; Hesperiphona vespertina,1,Taxon concept 07f8b899-4ea6-4aaa-afd3-7b39aaf42c34 containing 'Coccothraustes vespertinus' and 'Hesperiphona vespertina' and 'Coccothraustes vespertina' found between 1886 to 2017 in 6 datasets (part of name cluster b33dd4a4-ac81-4fdc-9b52-01d12fb1e798),added -> rename -> rename -> rename -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Evening Grosbeak,1875; 514,Fringillidae,Gros-bec errant,Coccothraustes,Passeriformes,species,Coccothraustes vespertinus; Coccothraustes vespertina,Coccothraustes vespertinus,NA,NA,NA,NA,NA,NA,Carduelinae
f80019ec-8e7e-4d6d-b0de-7277104a4d9e,Anas clypeata,Anas clypeata,Spatula clypeata; Anas clypeata,1,Taxon concept 2effd03f-ed1e-42a6-8330-441d1c77e903 containing 'Spatula clypeata' and 'Anas clypeata' found between 1886 to 2017 in 6 datasets (part of name cluster f80019ec-8e7e-4d6d-b0de-7277104a4d9e),added -> referenced -> rename -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Northern Shoveler,44; 142,Anatidae,Canard souchet,Anas,Anseriformes,species,Spatula clypeata; Anas clypeata,Anas clypeata,NA,NA,NA,NA,NA,NA,Anatinae
64a4970a-88b7-4300-bb21-db85e04bb4d7,Uria lomvia,Uria lomvia,Uria lomvia; Uria lomvia arra,1,Taxon concept 84dac231-8f27-40a9-936c-1f058b1df7ad containing 'Uria lomvia arra' and 'Uria lomvia' found between 1886 to 2017 in 5 datasets (part of name cluster 64a4970a-88b7-4300-bb21-db85e04bb4d7),added|added -> referenced -> referenced -> deleted -> referenced,added|added -> referenced -> referenced -> deleted -> referenced,,aou_1.csv (1886),1886,NA,Thick-billed Murre,31a; 515; 31,Alcidae,Guillemot de Brünnich,Uria,Charadriiformes,species,Uria lomvia; Uria lomvia arra,Uria lomvia,NA,NA,NA,NA,NA,NA,NA
64bcea3c-491d-4fb0-b67e-1ae23c7a46a0,Myioborus pictus,Myioborus pictus,Myioborus pictus; Setophaga picta,1,Taxon concept 988229e3-1c02-4962-99e7-bbedfb78db2d containing 'Setophaga picta' and 'Myioborus pictus' found between 1886 to 2017 in 8 datasets (part of name cluster 64bcea3c-491d-4fb0-b67e-1ae23c7a46a0),added -> referenced -> referenced -> rename -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Painted Redstart,688; 1606,Parulidae,Paruline à ailes blanches,Myioborus,Passeriformes,species,Myioborus pictus; Setophaga picta,Myioborus pictus,NA,NA,NA,NA,NA,NA,NA
ffc10513-594a-403e-b90a-90ba6d406853,Egretta tricolor,Egretta tricolor,Ardea tricolor; Ardea tricolor ruficollis; Egretta tricolor; Hydranassa tricolor,1,Taxon concept a26e1635-0ff2-48b4-bd8f-61e80f8fd2fd containing 'Ardea tricolor' and 'Ardea tricolor ruficollis' and 'Hydranassa tricolor' and 'Egretta tricolor' found between 1886 to 2017 in 5 datasets (part of name cluster ffc10513-594a-403e-b90a-90ba6d406853),added -> rename -> rename -> deleted -> referenced,added -> deleted -> referenced,,aou_1.csv (1886),1886,NA,Tricolored Heron,199; 234,Ardeidae,Aigrette tricolore,Egretta,Pelecaniformes,species,Ardea tricolor ruficollis; Egretta tricolor,Egretta tricolor,NA,NA,NA,NA,NA,NA,NA
976eaa31-ab51-4755-b575-302ccf11a94e,Pterodroma inexpectata,Pterodroma inexpectata,Pterodroma inexpectata,2,Taxon concept 64f47914-3f89-45f7-9d13-5572cd9ccaae containing 'Pterodroma inexpectata' found between 1931 to 2017 in 4 datasets (part of name cluster 976eaa31-ab51-4755-b575-302ccf11a94e); Taxon concept 28edb921-6cd0-4ac9-af78-7d3dd8ad2018 containing 'Pterodroma inexpectata' found between 1931 in 1 datasets (part of name cluster 976eaa31-ab51-4755-b575-302ccf11a94e),lump -> referenced -> referenced -> referenced,lump -> referenced -> referenced -> referenced,lump,aou_4 (1931),1931,Monotypic.,Mottled Petrel,153,Procellariidae,Pétrel maculé,Pterodroma,Procellariiformes,species,Pterodroma inexpectata,Pterodroma inexpectata,NA,NA,NA,NA,NA,N,NA
d9dc05b8-23a2-4817-83a2-8f0948e8d4e8,Cygnus olor,Cygnus olor,Cygnus olor; Sthenelides olor,1,Taxon concept 19b21a3d-5749-49d8-ab92-d83560458c95 containing 'Cygnus olor' and 'Sthenelides olor' found between 1931 to 2017 in 4 datasets (part of name cluster d9dc05b8-23a2-4817-83a2-8f0948e8d4e8),added -> rename -> referenced -> referenced,added -> referenced -> referenced,,aou_4 (1931),1931,Monotypic.,Mute Swan,24,Anatidae,Cygne tuberculé,Cygnus,Anseriformes,species,Cygnus olor,Cygnus olor,NA,NA,NA,I,NA,NA,Anserinae
e6548c25-6770-4d45-b8a5-54c11655c8d1,Tringa solitaria,Tringa solitaria,Tringa solitaria; Helodromas solitarius; Totanus solitarius,1,Taxon concept 70b1cf4a-aa22-4803-9835-a2aa7839c934 containing 'Tringa solitaria' and 'Helodromas solitarius' and 'Totanus solitarius' found between 1886 to 2017 in 5 datasets (part of name cluster e6548c25-6770-4d45-b8a5-54c11655c8d1),added -> rename -> rename -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Solitary Sandpiper,399; 256,Scolopacidae,Chevalier solitaire,Tringa,Charadriiformes,species,Tringa solitaria; Totanus solitarius,Tringa solitaria,NA,NA,NA,NA,NA,NA,Tringinae
12dac82c-0f6e-45dc-aadd-438f02dcaa9a,Arenaria interpres,Arenaria interpres,Arenaria interpres,2,Taxon concept 00c35143-9d6a-46f3-bbb5-ac304fb74586 containing 'Arenaria interpres' found between 1886 to 1908 in 2 datasets (part of name cluster 12dac82c-0f6e-45dc-aadd-438f02dcaa9a); Taxon concept 0f1c0241-ee48-4dc6-80cf-eb9ebef618b8 containing 'Arenaria interpres' found between 1908 to 2017 in 4 datasets (part of name cluster 12dac82c-0f6e-45dc-aadd-438f02dcaa9a),added -> lump -> referenced -> referenced -> referenced,added -> lump -> referenced -> referenced -> referenced,lump,aou_1.csv (1886),1886,NA,Ruddy Turnstone,423; 283,Scolopacidae,Tournepierre à collier,Arenaria,Charadriiformes,species,Arenaria interpres,Arenaria interpres,NA,NA,NA,NA,NA,NA,Arenariinae
afa944ce-48c9-4509-b862-a2d37be26730,Mniotilta varia,Mniotilta varia,Mniotilta varia,1,Taxon concept 730f4f00-50aa-4ece-a51c-d1c1b22eb8a0 containing 'Mniotilta varia' found between 1886 to 2017 in 7 datasets (part of name cluster afa944ce-48c9-4509-b862-a2d37be26730),added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Black-and-white Warbler,1575; 636,Parulidae,Paruline noir et blanc,Mniotilta,Passeriformes,species,Mniotilta varia,Mniotilta varia,NA,NA,NA,NA,NA,NA,NA
bb9d63da-8b3b-4179-95f7-85f392a03194,Oceanodroma socorroensis,Oceanodroma socorroensis,Oceanodroma socorroensis; Oceanodroma soccoroensis,3,Taxon concept b203756a-97a1-4c77-8260-ab54cd0139ea containing 'Oceanodroma socorroensis' and 'Oceanodroma soccoroensis' found between 1946 to 2016 in 2 datasets (part of name cluster bb9d63da-8b3b-4179-95f7-85f392a03194); Taxon concept bc3d1d24-03bf-41f1-aa7c-01c7a6933608 containing 'Oceanodroma socorroensis' and 'Oceanodroma soccoroensis' found between 1897 to 1946 in 6 datasets (part of name cluster bb9d63da-8b3b-4179-95f7-85f392a03194); Taxon concept 35fc2804-9998-46cf-961d-927867fe2890 containing 'Oceanodroma socorroensis' found between 2016 to 2017 in 2 datasets (part of name cluster bb9d63da-8b3b-4179-95f7-85f392a03194),added -> referenced -> added -> referenced -> rename -> lump -> split -> referenced,added -> referenced -> added -> referenced -> lump -> split -> referenced,lump -> split,aou_2_08 (1897),1897,Formerly considered conspecific with Oceanodroma leucorhoa and O. cheimomnestes.,Townsend's Storm-Petrel,12151,Hydrobatidae,Océanite de Townsend,Oceanodroma,Procellariiformes,species,NA,Oceanodroma socorroensis,NA,NA,NA,NA,NA,NA,NA
a1608c18-de09-4355-94a8-d8f6388fb32c,Larus schistisagus,Larus schistisagus,Larus schistisagus,1,Taxon concept ebf95b5f-b525-4393-b839-d636709db8d9 containing 'Larus schistisagus' found between 1886 to 2017 in 3 datasets (part of name cluster a1608c18-de09-4355-94a8-d8f6388fb32c),added -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Slaty-backed Gull,48; 472,Laridae,Goéland à manteau ardoisé,Larus,Charadriiformes,species,Larus schistisagus,Larus schistisagus,NA,NA,NA,NA,NA,NA,Larinae
63c103a9-7334-4d7a-86a0-e4fb7fa5bab1,Crotophaga sulcirostris,Crotophaga sulcirostris,Crotophaga sulcirostris,1,Taxon concept 8f24ffeb-c035-421c-b15d-99b0d26b929b containing 'Crotophaga sulcirostris' found between 1886 to 2017 in 3 datasets (part of name cluster 63c103a9-7334-4d7a-86a0-e4fb7fa5bab1),added -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Groove-billed Ani,663; 384,Cuculidae,Ani à bec cannelé,Crotophaga,Cuculiformes,species,Crotophaga sulcirostris,Crotophaga sulcirostris,NA,NA,NA,NA,NA,NA,Crotophaginae
362f0f69-63c9-42de-80f2-abefa7f03dc1,Puffinus auricularis,Puffinus auricularis,Puffinus auricularis,2,Taxon concept 00cc3ba5-4c3a-4bb9-b42a-041642424073 containing 'Puffinus auricularis' found between 1899 to 2015 in 5 datasets (part of name cluster 362f0f69-63c9-42de-80f2-abefa7f03dc1); Taxon concept e39dabfc-9590-4cae-8f55-4dfdf4fe9ee8 containing 'Puffinus auricularis' found between 2015 to 2017 in 2 datasets (part of name cluster 362f0f69-63c9-42de-80f2-abefa7f03dc1),added -> referenced -> referenced -> referenced -> split -> referenced,added -> referenced -> referenced -> referenced -> split -> referenced,split,aou_2_09 (1899),1899,NA,Townsend's Shearwater,178,Procellariidae,Puffin de Townsend,Puffinus,Procellariiformes,species,Puffinus auricularis,Puffinus auricularis,NA,NA,NA,NA,NA,NA,NA
b90d0862-1d38-481f-bfed-f60ac81a521b,Pachyramphus aglaiae,Pachyramphus aglaiae,Platypsaris albiventris; Platypsaris aglaiae; Pachyramphus aglaiae,1,Taxon concept e78d4df6-0f54-4016-a3b9-c27478ee73f1 containing 'Platypsaris albiventris' and 'Pachyramphus aglaiae' and 'Platypsaris aglaiae' found between 1890 to 2017 in 14 datasets (part of name cluster b90d0862-1d38-481f-bfed-f60ac81a521b),added -> referenced -> rename -> referenced -> rename -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_1_02 (1890),1890,NA,Rose-throated Becard,2029,Tityridae,Bécarde à gorge rose,Pachyramphus,Passeriformes,species,Pachyramphus aglaiae,Pachyramphus aglaiae,NA,NA,NA,NA,NA,NA,NA
ccefce16-ec72-46a8-8f45-e4a6d5f591e4,Zenaida asiatica,Zenaida asiatica,Melopelia leucoptera; Melopelia asiatica; Zenaida asiatica,1,Taxon concept b6411e9a-ff18-4148-85a9-3b8216181a09 containing 'Melopelia leucoptera' and 'Zenaida asiatica' and 'Melopelia asiatica' found between 1886 to 2017 in 5 datasets (part of name cluster ccefce16-ec72-46a8-8f45-e4a6d5f591e4),added -> rename -> rename -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,NA,White-winged Dove,553; 319,Columbidae,Tourterelle à ailes blanches,Zenaida,Columbiformes,species,Melopelia leucoptera; Zenaida asiatica,Zenaida asiatica,NA,NA,NA,NA,NA,NA,NA
6a164c78-92cf-4cb7-9301-06a1dbe6fe19,Calidris pygmea,Calidris pygmea,Calidris pygmea; Eurynorhynchus pygmeus; Eurynorhynchus pygmeum; Eurynorhynchus pygmaeus,1,Taxon concept 156fee42-0189-453b-bb41-86839ecc2343 containing 'Eurynorhynchus pygmeus' and 'Calidris pygmea' and 'Eurynorhynchus pygmaeus' and 'Eurynorhynchus pygmeum' found between 1886 to 2017 in 9 datasets (part of name cluster 6a164c78-92cf-4cb7-9301-06a1dbe6fe19),added -> rename -> rename -> rename -> referenced -> referenced -> referenced -> rename -> referenced,added -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Formerly placed in the genus Eurynorhynchus. Monotypic.,Spoon-billed Sandpiper,10461; [245],Scolopacidae,Bécasseau spatule,Calidris,Charadriiformes,species,Eurynorhynchus pygmeus; Eurynorhynchus pygmaeus,Calidris pygmea,A,NA,NA,NA,NA,NA,Arenariinae
31111def-3ab9-4f13-a748-9886b0e087a1,Mycteria americana,Mycteria americana,Tantalus loculator; Mycteria americana,1,Taxon concept a5b1dfad-97fc-43cd-a951-e5b454b0fc6c containing 'Mycteria americana' and 'Tantalus loculator' found between 1886 to 2017 in 5 datasets (part of name cluster 31111def-3ab9-4f13-a748-9886b0e087a1),added|added -> rename -> referenced -> referenced -> referenced,added|added -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Wood Stork,253; 188; [189],Ciconiidae,Tantale d'Amérique,Mycteria,Ciconiiformes,species,Tantalus loculator; Mycteria americana,Mycteria americana,NA,NA,NA,NA,NA,NA,NA
60a4b2ce-6dfc-47e5-a406-af766f46024e,Phoebastria immutabilis,Phoebastria immutabilis,Diomedea immutabilis; Phoebastria immutabilis,1,Taxon concept 64feb493-f214-4dd1-bea2-8cba60964a7f containing 'Diomedea immutabilis' and 'Phoebastria immutabilis' found between 1899 to 2017 in 4 datasets (part of name cluster 60a4b2ce-6dfc-47e5-a406-af766f46024e),added -> referenced -> rename -> referenced,added -> referenced -> referenced,,aou_2_09 (1899),1899,Monotypic.,Laysan Albatross,146,Diomedeidae,Albatros de Laysan,Phoebastria,Procellariiformes,species,Diomedea immutabilis,Phoebastria immutabilis,NA,NA,NA,NA,NA,NA,NA
dd55a122-ac41-4d4b-ba1f-7f106acd8ce0,Bonasa umbellus,Bonasa umbellus,Bonasa umbellus togata; Bonasa umbellus; Bonasa umbellus umbelloides; Bonasa umbellus sabini,1,Taxon concept c76edafd-b390-45b1-91e8-e3f7f2b7f0a3 containing 'Bonasa umbellus sabini' and 'Bonasa umbellus umbelloides' and 'Bonasa umbellus' and 'Bonasa umbellus togata' found between 1886 to 2017 in 4 datasets (part of name cluster dd55a122-ac41-4d4b-ba1f-7f106acd8ce0),added|added|added|added -> referenced -> deleted|deleted|deleted -> referenced,added|added|added|added -> referenced -> deleted|deleted|deleted -> referenced,,aou_1.csv (1886),1886,NA,Ruffed Grouse,300; 300c; 300b; 300a; 98,Phasianidae,Gélinotte huppée,Bonasa,Galliformes,species,Bonasa umbellus togata; Bonasa umbellus; Bonasa umbellus umbelloides; Bonasa umbellus sabini,Bonasa umbellus,NA,NA,NA,NA,NA,NA,Tetraoninae
539e0a0f-1d0f-4ae4-9c6b-f34597f350ca,Icterus croconotus,Icterus croconotus,Icterus croconotus,2,Taxon concept 6443ff52-f913-45d9-916f-89a6b3793c26 containing 'Icterus croconotus' found between 2008 in 1 datasets (part of name cluster 539e0a0f-1d0f-4ae4-9c6b-f34597f350ca); Taxon concept ec8dd82c-efbb-4dd8-8cfb-e516526e3b84 containing 'Icterus croconotus' found between 2008 in 1 datasets (part of name cluster 539e0a0f-1d0f-4ae4-9c6b-f34597f350ca),split,split,split,aou_7_49 (2008),2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dd1c758a-123a-4b6b-a498-e5ad1f05fd19,Sterna dougallii,Sterna dougallii,Sterna dougallii; Sterna dougalli,1,Taxon concept 963d6a68-af56-4df0-83bc-e3ff988859d6 containing 'Sterna dougallii' and 'Sterna dougalli' found between 1886 to 2017 in 4 datasets (part of name cluster dd1c758a-123a-4b6b-a498-e5ad1f05fd19),added -> rename -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Roseate Tern,500; 72,Laridae,Sterne de Dougall,Sterna,Charadriiformes,species,Sterna dougallii; Sterna dougalli,Sterna dougallii,NA,NA,NA,NA,NA,NA,Sterninae
9e6385fc-7a68-4a7d-b9e5-0969ee8d4559,Calypte anna,Calypte anna,Calypte anna; Trochilus anna,1,Taxon concept fffbd799-99bc-4c20-8518-12410db5b693 containing 'Calypte anna' and 'Trochilus anna' found between 1886 to 2017 in 4 datasets (part of name cluster 9e6385fc-7a68-4a7d-b9e5-0969ee8d4559),added -> rename -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Anna's Hummingbird,431; 868,Trochilidae,Colibri d'Anna,Calypte,Apodiformes,species,Calypte anna; Trochilus anna,Calypte anna,NA,NA,NA,NA,NA,NA,Trochilinae
daed54cb-8197-4e39-aa02-d7d458f1a4a2,Anas americana,Anas americana,Mareca americana; Anas americana,1,Taxon concept 91b5f850-e348-4234-95fe-1de5fa26bb9e containing 'Anas americana' and 'Mareca americana' found between 1886 to 2017 in 6 datasets (part of name cluster daed54cb-8197-4e39-aa02-d7d458f1a4a2),added -> rename -> referenced -> rename -> referenced -> referenced,added -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,American Wigeon,35; 137,Anatidae,Canard d'Amérique,Anas,Anseriformes,species,Anas americana,Anas americana,NA,NA,NA,NA,NA,NA,Anatinae
e2a8e68f-dd63-4e8b-b76a-543e79cfa384,Selasphorus platycercus,Selasphorus platycercus,Selasphorus platycercus; Trochilus platycercus,1,Taxon concept 8eb95c65-f35a-4236-8967-682b1c631601 containing 'Selasphorus platycercus' and 'Trochilus platycercus' found between 1886 to 2017 in 4 datasets (part of name cluster e2a8e68f-dd63-4e8b-b76a-543e79cfa384),added -> rename -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Broad-tailed Hummingbird,432; 873,Trochilidae,Colibri à queue large,Selasphorus,Apodiformes,species,Selasphorus platycercus; Trochilus platycercus,Selasphorus platycercus,NA,NA,NA,NA,NA,NA,Trochilinae
8a7a09c3-da49-4eca-add6-87f24c36733f,Setophaga townsendi,Setophaga townsendi,Setophaga townsendi; Dendroica townsendi,1,Taxon concept 88b0ef87-f825-48e8-9bb8-8d40e3e3be03 containing 'Dendroica townsendi' and 'Setophaga townsendi' found between 1886 to 2017 in 8 datasets (part of name cluster 8a7a09c3-da49-4eca-add6-87f24c36733f),added -> referenced -> referenced -> referenced -> referenced -> referenced -> rename -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Townsend's Warbler,1554; 668,Parulidae,Paruline de Townsend,Setophaga,Passeriformes,species,Dendroica townsendi,Setophaga townsendi,NA,NA,NA,NA,NA,NA,NA
212b70b8-cf45-4d76-945e-798ce46ffb1a,Buteo albonotatus,Buteo albonotatus,Buteo albonotatus; Buteo abbreviatus,1,Taxon concept f41d106e-e9b7-450d-9681-96e95875be2a containing 'Buteo abbreviatus' and 'Buteo albonotatus' found between 1886 to 2017 in 6 datasets (part of name cluster 212b70b8-cf45-4d76-945e-798ce46ffb1a),added -> referenced -> referenced -> rename -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Zone-tailed Hawk,303; 340,Accipitridae,Buse à queue barrée,Buteo,Accipitriformes,species,Buteo albonotatus; Buteo abbreviatus,Buteo albonotatus,NA,NA,NA,NA,NA,NA,NA
81311a65-2cbd-4be8-b67a-b5ce9b465791,Selasphorus rufus,Selasphorus rufus,Selasphorus rufus; Trochilus rufus,1,Taxon concept 5a8c8e2c-cacc-402b-aafa-599cccdcedcc containing 'Trochilus rufus' and 'Selasphorus rufus' found between 1886 to 2017 in 4 datasets (part of name cluster 81311a65-2cbd-4be8-b67a-b5ce9b465791),added -> rename -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Rufous Hummingbird,433; 874,Trochilidae,Colibri roux,Selasphorus,Apodiformes,species,Selasphorus rufus; Trochilus rufus,Selasphorus rufus,NA,NA,NA,NA,NA,NA,Trochilinae
1e4d2fd0-1cca-4c7e-8328-7b754790cc77,Artemisiospiza belli,Artemisiospiza belli,Amphispiza belli nevadensis; Amphispiza belli; Artemisiospiza belli,3,Taxon concept 744c02d0-16fb-41bf-bda1-c03ed6cb0285 containing 'Artemisiospiza belli' found between 2013 to 2017 in 2 datasets (part of name cluster 1e4d2fd0-1cca-4c7e-8328-7b754790cc77); Taxon concept 0454ceb9-5745-4907-bb19-7fe8df6525a5 containing 'Artemisiospiza belli' and 'Amphispiza belli' found between 1944 to 2013 in 6 datasets (part of name cluster 1e4d2fd0-1cca-4c7e-8328-7b754790cc77); Taxon concept ce569024-df36-49f1-a841-98f758e6179c containing 'Amphispiza belli' and 'Amphispiza belli nevadensis' found between 1886 to 1944 in 3 datasets (part of name cluster 1e4d2fd0-1cca-4c7e-8328-7b754790cc77),added|added -> referenced -> lump -> referenced -> referenced -> deleted -> rename -> split -> referenced,added|added -> referenced -> lump -> referenced -> referenced -> deleted -> split -> referenced,lump -> split,aou_1.csv (1886),1886,Formerly called Sage Sparrow.,Bell's Sparrow,574; 574a; 10231,Emberizidae,Bruant de Bell,Artemisiospiza,Passeriformes,species,Amphispiza belli nevadensis; Amphispiza belli,Artemisiospiza belli,NA,NA,NA,NA,NA,NA,NA
92183736-1500-456d-9a54-e5a73f9fc676,Laterallus jamaicensis,Laterallus jamaicensis,Porzana jamaicensis; Creciscus jamaicensis; Porzana jamaicensis coturniculus; Laterallus jamaicensis; Crescicus jamaicensis,3,Taxon concept c58c7c38-a031-4ed0-83ed-8b7f7050644f containing 'Laterallus jamaicensis' and 'Creciscus jamaicensis' found between 1931 to 2017 in 4 datasets (part of name cluster 92183736-1500-456d-9a54-e5a73f9fc676); Taxon concept befa0d88-6ea2-46c2-9f7a-34ad9611852e containing 'Porzana jamaicensis' and 'Porzana jamaicensis coturniculus' found between 1886 to 1893 in 2 datasets (part of name cluster 92183736-1500-456d-9a54-e5a73f9fc676); Taxon concept f1f2fdc8-a4b9-4789-9637-f1cb727a7bc2 containing 'Porzana jamaicensis' and 'Crescicus jamaicensis' and 'Creciscus jamaicensis' found between 1893 to 1931 in 7 datasets (part of name cluster 92183736-1500-456d-9a54-e5a73f9fc676),added|added -> split -> referenced -> referenced -> referenced -> rename -> rename -> lump -> rename -> deleted -> referenced,added|added -> split -> referenced -> referenced -> referenced -> lump -> deleted -> referenced,split -> lump,aou_1.csv (1886),1886,NA,Black Rail,216; 338; 216a,Rallidae,Râle noir,Laterallus,Gruiformes,species,Porzana jamaicensis; Porzana jamaicensis coturniculus; Laterallus jamaicensis,Laterallus jamaicensis,NA,NA,NA,NA,NA,NA,NA
c3135478-16e4-4340-9a3b-d2db879a4e40,Spizelloides arborea,Spizelloides arborea,Spizella monticola; Spizella monticola ochracea; Spizelloides arborea; Spizella arborea,1,Taxon concept 3f51154b-a465-40e3-b33e-875bcabf0b83 containing 'Spizella monticola' and 'Spizella monticola ochracea' and 'Spizella arborea' and 'Spizelloides arborea' found between 1886 to 2017 in 6 datasets (part of name cluster c3135478-16e4-4340-9a3b-d2db879a4e40),added|added -> rename -> referenced -> deleted -> rename -> referenced,added|added -> referenced -> deleted -> referenced,,aou_1.csv (1886),1886,NA,American Tree Sparrow,559a; 559; 1704,Emberizidae,Bruant hudsonien,Spizelloides,Passeriformes,species,Spizella monticola; Spizella monticola ochracea; Spizella arborea,Spizelloides arborea,NA,NA,NA,NA,NA,NA,NA
